Anchor_Name,Anchor_Color,FPT_Price,FPT_Stock,Date,CPS_Price,CPS_Stock,MW_Price,MW_Stock,Viettel_Price,Viettel_Stock,HoangHa_Price,HoangHa_Stock,DDV_Price,DDV_Stock
iPhone 16 Pro 1TB,Titan Đen,39890000,No,2025-12-26,37690000.0,No,39990000.0,Yes,,,37990000.0,Yes,41990000.0,Yes
iPhone 15 128GB,Xanh dương,16990000,Yes,2025-12-26,16990000.0,Yes,17290000.0,Yes,,,13490000.0,Yes,16890000.0,Yes
iPhone 17 Pro Max 256GB,Bạc,37990000,Yes,2025-12-26,37990000.0,Yes,37990000.0,Yes,,,37490000.0,Yes,37790000.0,No
iPhone 14 512GB,Xanh dương,24990000,No,2025-12-26,27990000.0,No,22990000.0,Yes,,,30490000.0,Yes,13490000.0,Yes
iPhone 16 Plus 512GB,Xanh Lưu Ly,34290000,No,2025-12-26,27990000.0,No,29990000.0,No,,,26990000.0,Yes,24390000.0,Yes
iPhone 17 256GB,Tím Oải Hương,24690000,Yes,2025-12-26,24690000.0,Yes,24990000.0,Yes,,,24790000.0,Yes,24990000.0,No
iPhone 16 512GB,Xanh Lưu Ly,31390000,No,2025-12-26,27990000.0,No,29990000.0,No,,,29990000.0,Yes,20590000.0,Yes
iPhone 17 Pro 256GB,Cam Vũ Trụ,34390000,Yes,2025-12-26,34390000.0,Yes,34690000.0,Yes,,,33990000.0,Yes,33990000.0,No
iPhone 16 Pro 1TB,Titan Sa Mạc,39890000,No,2025-12-26,37690000.0,No,39990000.0,Yes,,,37990000.0,Yes,41990000.0,Yes
iPhone 15 128GB,Đen,16990000,Yes,2025-12-26,16990000.0,Yes,17290000.0,Yes,,,17090000.0,Yes,16890000.0,Yes
iPhone 17 Pro Max 256GB,Cam Vũ Trụ,37790000,Yes,2025-12-26,37790000.0,Yes,37990000.0,Yes,,,37190000.0,Yes,37290000.0,No
iPhone 16 Plus 512GB,Xanh Mòng Két,34290000,No,2025-12-26,27990000.0,No,29990000.0,No,,,29390000.0,Yes,24390000.0,Yes
iPhone 16 512GB,Xanh Mòng Két,31390000,No,2025-12-26,27990000.0,No,29990000.0,No,,,29990000.0,Yes,24990000.0,No
iPhone 17 256GB,Xanh Lá Xô Thơm,24690000,Yes,2025-12-26,24990000.0,Yes,24990000.0,Yes,,,24790000.0,Yes,19890000.0,Yes
iPhone 17 Pro 256GB,Xanh Đậm,34390000,Yes,2025-12-26,34790000.0,Yes,34990000.0,Yes,,,33990000.0,Yes,33990000.0,No
iPhone 16 Pro 1TB,Titan Trắng,39890000,No,2025-12-26,37690000.0,No,39990000.0,Yes,,,37990000.0,Yes,41990000.0,Yes
iPhone 17 Pro Max 256GB,Xanh Đậm,37790000,Yes,2025-12-26,37790000.0,Yes,37990000.0,Yes,,,37190000.0,Yes,37290000.0,No
iPhone 15 128GB,Vàng,17290000,Yes,2025-12-26,16990000.0,Yes,17990000.0,No,,,16690000.0,Yes,16890000.0,Yes
iPhone Air 256GB,Xanh Da Trời,29990000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,29990000.0,Yes
iPhone 17 256GB,Trắng,24990000,Yes,2025-12-26,24990000.0,Yes,24990000.0,Yes,,,24790000.0,Yes,24990000.0,No
iPhone 16 Pro 1TB,Titan Tự nhiên,39890000,No,2025-12-26,37690000.0,No,39990000.0,Yes,,,37990000.0,Yes,41990000.0,Yes
iPhone 17 Pro 256GB,Bạc,34990000,Yes,2025-12-26,34390000.0,Yes,34990000.0,Yes,,,34790000.0,Yes,34590000.0,No
iPhone 15 128GB,Xanh lá,17290000,Yes,2025-12-26,16990000.0,Yes,13790000.0,Yes,,,13490000.0,Yes,16890000.0,Yes
iPhone 17 256GB,Xanh Lam Khói,24990000,Yes,2025-12-26,24990000.0,Yes,24990000.0,Yes,,,24790000.0,Yes,24790000.0,No
iPhone Air 256GB,Đen Không Gian,29990000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,29990000.0,Yes
iPad A16 5G 128GB,Bạc,12990000,Yes,2025-12-26,12990000.0,Yes,12990000.0,Yes,,,12490000.0,Yes,8590000.0,Yes
iPad A16 WiFi 128GB,Bạc,8490000,Yes,2025-12-26,8690000.0,Yes,8490000.0,Yes,,,8690000.0,Yes,8590000.0,Yes
iPhone 17 Pro 256GB,Cam Vũ Trụ,34990000,Yes,2025-12-26,34390000.0,Yes,34690000.0,Yes,,,33990000.0,Yes,33990000.0,No
iPad Air 5 2022 10.9 inch M1 WiFi 5G 64GB,Hài lòng,20990000,Yes,2025-12-26,20940000.0,Yes,17590000.0,Yes,,,26190000.0,Yes,13190000.0,No
iPhone 17 256GB,Đen,24990000,Yes,2025-12-26,24990000.0,Yes,24990000.0,No,,,24790000.0,Yes,20190000.0,Yes
iPhone Air 256GB,Vàng Nhạt,30290000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,29990000.0,Yes
iPad A16 5G 128GB,Xanh dương,12990000,Yes,2025-12-26,12990000.0,Yes,12990000.0,Yes,,,12490000.0,Yes,12490000.0,Yes
iPad A16 WiFi 128GB,Xanh dương,8690000,Yes,2025-12-26,8690000.0,Yes,8690000.0,Yes,,,8690000.0,Yes,8690000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPhone 17 Pro 256GB,Xanh Đậm,34990000,Yes,2025-12-26,34790000.0,Yes,34990000.0,Yes,,,33990000.0,Yes,33990000.0,No
iPad Air 5 2022 10.9 inch M1 WiFi 5G 64GB,Không hài lòng,20990000,Yes,2025-12-26,12990000.0,No,17590000.0,Yes,,,22890000.0,Yes,12490000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Hài lòng,16990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPhone Air 256GB,Trắng Mây,30290000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,30290000.0,Yes
iPad A16 5G 128GB,Hồng,12990000,Yes,2025-12-26,12990000.0,No,12990000.0,Yes,,,12490000.0,Yes,8590000.0,Yes
iPad A16 WiFi 128GB,Hồng,8690000,Yes,2025-12-26,8690000.0,Yes,8690000.0,Yes,,,8690000.0,Yes,8590000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPhone 17 Pro 256GB,Bạc,34990000,Yes,2025-12-26,34390000.0,Yes,34990000.0,Yes,,,34790000.0,Yes,34590000.0,No
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Không hài lòng,16990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air M2 11 inch 2024 Wifi,Tím,16990000,No,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,22890000.0,Yes,13190000.0,No
iPad A16 5G 128GB,Vàng,12990000,Yes,2025-12-26,12990000.0,Yes,12990000.0,Yes,,,12490000.0,Yes,8590000.0,Yes
iPad A16 WiFi 128GB,Vàng,8690000,Yes,2025-12-26,8490000.0,Yes,8490000.0,Yes,,,8490000.0,Yes,8590000.0,Yes
iPad Air 5 2022 10.9 inch M1 WiFi 5G 64GB,Hài lòng,20990000,Yes,2025-12-26,20940000.0,Yes,17590000.0,Yes,,,26190000.0,Yes,13190000.0,No
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPhone Air 256GB,Xanh Da Trời,29990000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,29990000.0,Yes
iPad Air 11 inch M2 2024 Wifi 128GB,Trắng,16990000,No,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPhone 17 Pro 256GB,Cam Vũ Trụ,34990000,Yes,2025-12-26,34390000.0,Yes,34690000.0,Yes,,,33990000.0,Yes,33990000.0,No
iPad Air 5 2022 10.9 inch M1 WiFi 5G 64GB,Không hài lòng,20990000,Yes,2025-12-26,12990000.0,No,17590000.0,Yes,,,22890000.0,Yes,12490000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Hài lòng,16990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPhone Air 256GB,Đen Không Gian,29990000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,29990000.0,Yes
iPad Air 11 inch M2 2024 Wifi 128GB,Xám,16990000,No,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPhone 17 Pro 256GB,Xanh Đậm,34990000,Yes,2025-12-26,34790000.0,Yes,34990000.0,Yes,,,33990000.0,Yes,33990000.0,No
iPad A16 5G 128GB,Bạc,12990000,Yes,2025-12-26,12990000.0,Yes,12990000.0,Yes,,,12490000.0,Yes,8590000.0,Yes
iPad A16 WiFi 128GB,Bạc,8490000,Yes,2025-12-26,8690000.0,Yes,8490000.0,Yes,,,8690000.0,Yes,8590000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Không hài lòng,16990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi 128GB,Xanh dương,16990000,No,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,12990000.0,No
iPhone Air 256GB,Vàng Nhạt,30290000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,29990000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad A16 5G 128GB,Xanh dương,12990000,Yes,2025-12-26,12990000.0,Yes,12990000.0,Yes,,,12490000.0,Yes,12490000.0,Yes
iPad A16 WiFi 128GB,Xanh dương,8490000,Yes,2025-12-26,8690000.0,Yes,8690000.0,Yes,,,8690000.0,Yes,8690000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 128GB,Trắng,17990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPhone Air 256GB,Trắng Mây,30290000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,30290000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Hài lòng,18690000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,18990000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi 256GB,Tím,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Hài lòng,16990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad A16 5G 128GB,Hồng,12990000,Yes,2025-12-26,12990000.0,No,12990000.0,Yes,,,12490000.0,Yes,8590000.0,Yes
iPad A16 WiFi 128GB,Hồng,8490000,Yes,2025-12-26,8690000.0,Yes,8690000.0,Yes,,,8690000.0,Yes,8590000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 128GB,Tím,17990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 13 inch M3 2025 WiFi 128GB,Không hài lòng,18690000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,18990000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi 256GB,Trắng,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPhone Air 256GB,Xanh Da Trời,29990000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,29990000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Không hài lòng,16990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad A16 5G 128GB,Vàng,12990000,Yes,2025-12-26,12990000.0,Yes,12990000.0,Yes,,,12490000.0,Yes,8590000.0,Yes
iPad A16 WiFi 128GB,Vàng,8490000,Yes,2025-12-26,8490000.0,Yes,8490000.0,Yes,,,8490000.0,Yes,8590000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 128GB,Xám,17990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi 256GB,Xám,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPhone Air 256GB,Đen Không Gian,29990000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,29990000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Hài lòng,16990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad A16 5G 128GB,Bạc,12990000,Yes,2025-12-26,12990000.0,Yes,12990000.0,Yes,,,12490000.0,Yes,8590000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 128GB,Xanh dương,17990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,12990000.0,No
iPad Air 11 inch M2 2024 Wifi 256GB,Xanh dương,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Hài lòng,23390000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,18990000.0,Yes,13190000.0,No
iPad A16 WiFi 128GB,Bạc,8490000,Yes,2025-12-26,8690000.0,Yes,8490000.0,Yes,,,8690000.0,Yes,8590000.0,Yes
iPhone Air 256GB,Vàng Nhạt,29990000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,29990000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Không hài lòng,16990000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad A16 5G 128GB,Xanh dương,12990000,Yes,2025-12-26,12990000.0,Yes,12990000.0,Yes,,,12490000.0,Yes,12490000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Không hài lòng,23390000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad A16 WiFi 128GB,Xanh dương,8490000,Yes,2025-12-26,8690000.0,Yes,8690000.0,Yes,,,8690000.0,Yes,8690000.0,Yes
iPhone Air 256GB,Trắng Mây,29990000,Yes,2025-12-26,29990000.0,Yes,30290000.0,Yes,,,29990000.0,Yes,30290000.0,Yes
iPad Air 11 inch M2 2024 Wifi 256GB,Tím,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Trắng,19990000,Yes,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad A16 5G 128GB,Hồng,12990000,Yes,2025-12-26,12990000.0,No,12990000.0,Yes,,,12490000.0,Yes,8590000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air M2 11 inch 2024 Wifi Cellular,Tím,19990000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,22890000.0,Yes,13190000.0,No
iPad A16 WiFi 128GB,Hồng,8490000,Yes,2025-12-26,8690000.0,Yes,8690000.0,Yes,,,8690000.0,Yes,8590000.0,Yes
iPad Air 11 inch M2 2024 Wifi 256GB,Trắng,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Hài lòng,23390000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,18990000.0,Yes,13190000.0,No
iPad mini 7 2024 Wifi 128GB,Xám không gian,11790000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,13990000.0,Yes,11590000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Xám,19990000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad A16 5G 128GB,Vàng,12990000,Yes,2025-12-26,12990000.0,Yes,12990000.0,Yes,,,12490000.0,Yes,8590000.0,Yes
iPad Air 11 inch M2 2024 Wifi 256GB,Xám,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Không hài lòng,23390000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad A16 WiFi 128GB,Vàng,8690000,Yes,2025-12-26,8490000.0,Yes,8490000.0,Yes,,,8490000.0,Yes,8590000.0,Yes
iPad mini 7 2024 Wifi + Cellular 128GB,Ánh Sao,15690000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,13990000.0,Yes,11590000.0,Yes
iPad mini 7 2024 Wifi 128GB,Ánh Sao,11790000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,11750000.0,Yes,11590000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Xanh dương,19990000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi 256GB,Xanh dương,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad mini 7 2024 Wifi + Cellular 128GB,Xanh dương,15690000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,13990000.0,Yes,11590000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Hài lòng,23390000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,18990000.0,Yes,13190000.0,No
iPad Pro 11 inch M4 2024 Wifi 256GB,Hài lòng,27990000,Yes,2025-12-26,36290000.0,Yes,29990000.0,Yes,,,10990000.0,Yes,29790000.0,Yes
iPad Pro 11 M5 2025 WiFi 12GB 256GB,Đen,29990000,Yes,2025-12-26,36290000.0,Yes,35590000.0,Yes,,,28990000.0,Yes,29790000.0,Yes
iPad mini 7 2024 Wifi 128GB,Tím,11790000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,11750000.0,Yes,11590000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Trắng,19990000,Yes,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad mini 7 2024 Wifi + Cellular 128GB,Tím,15690000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,11750000.0,Yes,11590000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Không hài lòng,23390000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi 256GB,Tím,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPad Pro 11 inch M4 2024 Wifi 256GB,Không hài lòng,27990000,Yes,2025-12-26,36290000.0,Yes,29990000.0,Yes,,,10990000.0,Yes,29790000.0,Yes
iPad Pro 11 M5 2025 WiFi 12GB 256GB,Bạc,29990000,Yes,2025-12-26,36290000.0,No,29990000.0,Yes,,,10990000.0,Yes,11390000.0,Yes
iPad mini 7 2024 Wifi 128GB,Xanh dương,11790000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,11750000.0,Yes,11590000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Tím,19990000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPad mini 7 2024 Wifi + Cellular 128GB,Xám không gian,15690000,Yes,2025-12-26,11790000.0,Yes,14190000.0,Yes,,,13990000.0,Yes,11590000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi 256GB,Trắng,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Xám,19990000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Hài lòng,23390000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,18990000.0,Yes,13190000.0,No
iPad mini 7 2024 Wifi 128GB,Xám không gian,11790000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,13990000.0,Yes,11590000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi 256GB,Xám,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPad mini 7 2024 Wifi + Cellular 128GB,Ánh Sao,15690000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,13990000.0,Yes,11590000.0,Yes
iPad Pro 11 M5 2025 WiFi + Cellular 12GB 256GB,Bạc,35590000,Yes,2025-12-26,11790000.0,Yes,29990000.0,Yes,,,10990000.0,Yes,11390000.0,Yes
iPad Pro 13 M5 2025 WiFi 12GB 256GB,Đen,39990000,Yes,2025-12-26,36290000.0,Yes,45590000.0,Yes,,,38990000.0,Yes,29790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Không hài lòng,23390000,Yes,2025-12-26,18690000.0,Yes,18690000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Xanh dương,19990000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad Air 11 inch M2 2024 Wifi 256GB,Xanh dương,19490000,No,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad mini 7 2024 Wifi 128GB,Ánh Sao,11790000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,11750000.0,Yes,11590000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,12890000,Yes,2025-12-26,12890000.0,Yes,12890000.0,Yes,,,13290000.0,Yes,13190000.0,No
iPad Pro 11 M5 2025 WiFi + Cellular 12GB 256GB,Đen,35590000,Yes,2025-12-26,36290000.0,Yes,35590000.0,Yes,,,28990000.0,Yes,29790000.0,Yes
iPad Pro 13 M5 2025 WiFi 12GB 256GB,Bạc,39990000,Yes,2025-12-26,36290000.0,No,39990000.0,Yes,,,38990000.0,Yes,11390000.0,Yes
iPad mini 7 2024 Wifi + Cellular 128GB,Xanh dương,15690000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,13990000.0,Yes,11590000.0,Yes
iPad mini 7 2024 Wifi 128GB,Tím,11790000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,11750000.0,Yes,11590000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Trắng,19990000,Yes,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,11390000.0,Yes
iPad mini 7 2024 Wifi + Cellular 128GB,Tím,15690000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,11750000.0,Yes,11590000.0,Yes
Macbook Air 13 M4 2025 10CPU/10GPU/16GB/512GB,Unknown,30490000,Yes,2025-12-26,30990000.0,Yes,38990000.0,No,,,30590000.0,Yes,29690000.0,Yes
iPad Pro 11 M5 2025 WiFi + Cellular 12GB 256GB,Bạc,35590000,Yes,2025-12-26,11790000.0,Yes,29990000.0,Yes,,,10990000.0,Yes,11390000.0,Yes
iPad Pro 13 M5 2025 WiFi + Cellular 12GB 256GB,Đen,45590000,Yes,2025-12-26,36290000.0,Yes,45590000.0,Yes,,,38990000.0,Yes,29790000.0,Yes
Macbook Air 13 M4 2025 10CPU/10GPU/24GB/512GB,Ánh Sao,34690000,Yes,2025-12-26,35490000.0,Yes,39490000.0,No,,,34690000.0,Yes,33590000.0,Yes
iPad Pro 13 M5 2025 WiFi 12GB 256GB,Đen,39990000,Yes,2025-12-26,36290000.0,Yes,45590000.0,Yes,,,38990000.0,Yes,29790000.0,Yes
iPad mini 7 2024 Wifi 128GB,Xanh dương,11790000,Yes,2025-12-26,11790000.0,Yes,11790000.0,Yes,,,11750000.0,Yes,11590000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Tím,19990000,Yes,2025-12-26,15990000.0,Yes,12890000.0,Yes,,,15690000.0,Yes,13190000.0,No
iPad mini 7 2024 Wifi + Cellular 128GB,Xám không gian,15690000,Yes,2025-12-26,11790000.0,Yes,14190000.0,Yes,,,13990000.0,Yes,11590000.0,Yes
iPad Pro 13 M5 2025 WiFi + Cellular 12GB 256GB,Bạc,45590000,Yes,2025-12-26,36290000.0,No,39990000.0,Yes,,,38990000.0,Yes,11390000.0,Yes
iPad Pro 11 M5 2025 WiFi + Cellular 12GB 256GB,Đen,35590000,Yes,2025-12-26,36290000.0,Yes,35590000.0,Yes,,,28990000.0,Yes,29790000.0,Yes
iPad Pro 13 M5 2025 WiFi 12GB 256GB,Bạc,39990000,Yes,2025-12-26,36290000.0,No,39990000.0,Yes,,,38990000.0,Yes,11390000.0,Yes
